Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
Z1WNNGWFPVS20140802,Zagame's 13 West NPL,2/08/2014 12:00:00 AM,Round 14,Elcho Park - Pitch 1,North Geelong Warriors FC,Pascoe Vale SC,2,0,,
Z1WNWRFHCF20140803,Zagame's 13 West NPL,3/08/2014 12:00:00 AM,Round 14,Harvest Home Recreation Reserve - Pitch 2,Whittlesea Ranges FC,Hume City FC,1,2,,
Z1WNFBGGS20140803,Zagame's 13 West NPL,3/08/2014 1:30:00 AM,Round 14,Epsom Huntly Recreation Reserve - Pitch 3,FC Bendigo,Green Gully SC,2,5,,
Z1WNHCFNGWF20140810,Zagame's 13 West NPL,10/08/2014 1:15:00 AM,Round 15,Broadmeadows Valley Park - Pitch 1,Hume City FC,North Geelong Warriors FC,1,0,,
Z1WNGGSWRF20140810,Zagame's 13 West NPL,10/08/2014 1:20:00 AM,Round 15,Green Gully Reserve - Pitch 2,Green Gully SC,Whittlesea Ranges FC,2,1,,
Z1WNPVSBRDS20140810,Zagame's 13 West NPL,10/08/2014 1:20:00 AM,Round 15,Hosken Reserve - Pitch 1,Pascoe Vale SC,Ballarat Red Devils SC,0,2,,
Z1WNWRFFB20140817,Zagame's 13 West NPL,17/08/2014 12:10:00 AM,Round 16,Harvest Home Recreation Reserve - Pitch 1 (S),Whittlesea Ranges FC,FC Bendigo,0,2,,
Z1WNBRDSHCF20140817,Zagame's 13 West NPL,17/08/2014 1:10:00 AM,Round 16,Morshead Park Stadium - Pitch 2,Ballarat Red Devils SC,Hume City FC,0,1,,
Z1WNNGWFGGS20140817,Zagame's 13 West NPL,17/08/2014 2:15:00 AM,Round 16,Elcho Park - Pitch 1,North Geelong Warriors FC,Green Gully SC,2,3,,
Z1WNHCFPVS20140824,Zagame's 13 West NPL,24/08/2014 1:15:00 AM,Round 17,Broadmeadows Valley Park - Pitch 3 (S),Hume City FC,Pascoe Vale SC,4,0,,
Z1WNGGSBRDS20140824,Zagame's 13 West NPL,24/08/2014 1:20:00 AM,Round 17,Green Gully Reserve - Pitch 2,Green Gully SC,Ballarat Red Devils SC,3,1,,
Z1WNFBNGWF20140824,Zagame's 13 West NPL,24/08/2014 1:30:00 AM,Round 17,Epsom Huntly Recreation Reserve - Pitch 3,FC Bendigo,North Geelong Warriors FC,2,1,,
Z1WNNGWFWRF20140831,Zagame's 13 West NPL,31/08/2014 12:00:00 AM,Round 18,Elcho Park - Pitch 1,North Geelong Warriors FC,Whittlesea Ranges FC,2,2,,
Z1WNBRDSFB20140831,Zagame's 13 West NPL,31/08/2014 12:00:00 AM,Round 18,Morshead Park Stadium - Pitch 2,Ballarat Red Devils SC,FC Bendigo,1,5,,
Z1WNPVSGGS20140831,Zagame's 13 West NPL,31/08/2014 1:20:00 AM,Round 18,Hosken Reserve - Pitch 1,Pascoe Vale SC,Green Gully SC,0,5,,
Z1WNWRFBRDS20140907,Zagame's 13 West NPL,7/09/2014 12:00:00 AM,Round 19,Harvest Home Recreation Reserve - Pitch 2,Whittlesea Ranges FC,Ballarat Red Devils SC,3,1,,
Z1WNGGSHCF20140907,Zagame's 13 West NPL,7/09/2014 1:20:00 AM,Round 19,Green Gully Reserve - Pitch 2,Green Gully SC,Hume City FC,2,2,,
Z1WNFBPVS20140907,Zagame's 13 West NPL,7/09/2014 1:30:00 AM,Round 19,Epsom Huntly Recreation Reserve - Pitch 3,FC Bendigo,Pascoe Vale SC,4,1,,
Z1WNPVSWRF20140914,Zagame's 13 West NPL,14/09/2014 12:00:00 AM,Round 20,Hosken Reserve - Pitch 1,Pascoe Vale SC,Whittlesea Ranges FC,2,1,,
Z1WNBRDSNGWF20140914,Zagame's 13 West NPL,14/09/2014 12:00:00 AM,Round 20,Morshead Park Stadium - Pitch 4,Ballarat Red Devils SC,North Geelong Warriors FC,,,,
Z1WNHCFFB20140914,Zagame's 13 West NPL,14/09/2014 1:15:00 AM,Round 20,Broadmeadows Valley Park - Pitch 3 (S),Hume City FC,FC Bendigo,3,1,,
