Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
ZN1EBGSSMF20140406,Zagame's NPL 16 East,6/04/2014 3:00:00 AM,1,Kingston Heath Soccer Complex - Pitch 3 (S),Bentleigh Greens SC,South Melbourne FC,1,3,,
ZN1ESWEFPMSS20140406,Zagame's NPL 16 East,6/04/2014 3:00:00 AM,1,White Eagles Stadium - Pitch 1,Springvale White Eagles FC,Port Melbourne Sharks SC,1,2,,
ZN1EBHUSFBL20140406,Zagame's NPL 16 East,6/04/2014 3:45:00 AM,1,East Burwood Reserve,Box Hill United SC,FC Bulleen Lions,1,5,,
ZN1ENCFHUS20140406,Zagame's NPL 16 East,6/04/2014 3:45:00 AM,1,State Football Centre - Pitch 2 (S),Northcote City FC,Heidelberg United SC,1,2,,
ZN1EDCSGVSF20140406,Zagame's NPL 16 East,6/04/2014 5:00:00 AM,1,Frank Holohan Soccer Complex - Pitch 2,Dandenong City SC,Goulburn Valley Suns FC,10,0,,
ZN1EDTSRS20140406,Zagame's NPL 16 East,6/04/2014 5:15:00 AM,1,George Andrews Reserve - Pitch 1,Dandenong Thunder SC,Richmond SC,4,1,,
ZN1EKCFOCF20140406,Zagame's NPL 16 East,6/04/2014 8:00:00 AM,1,The Grange Reserve,Kingston City FC,Oakleigh Cannons FC,0,1,,
ZN1ERSBGS20140413,Zagame's NPL 16 East,13/04/2014 12:00:00 AM,2,Kevin Bartlett Reserve - Bastow 1,Richmond SC,Bentleigh Greens SC,4,8,,
ZN1EPMSSKCF20140413,Zagame's NPL 16 East,13/04/2014 3:00:00 AM,2,JL Murphy Reserve - SS Anderson Oval - Pitch 1,Port Melbourne Sharks SC,Kingston City FC,0,1,,
ZN1ESMFSWEF20140413,Zagame's NPL 16 East,13/04/2014 3:00:00 AM,2,State Football Centre - Pitch 3 (S),South Melbourne FC,Springvale White Eagles FC,4,1,,
ZN1EHUSB20140413,Zagame's NPL 16 East,13/04/2014 3:00:00 AM,2,To Be Confirmed,Heidelberg United SC,Bye,,,,
ZN1EBBHUS20140413,Zagame's NPL 16 East,13/04/2014 3:00:00 AM,2,To Be Confirmed,Bye,Box Hill United SC,,,,
