Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
MSL2SDVUSFCH20130427,Men's State League 2 South-East,27/04/2013 5:00:00 AM,Round 4,Partingtons Flat,Diamond Valley United SC ,FC Clifton Hill,1,3,,
MSL2SDSDCS20130427,Men's State League 2 South-East,27/04/2013 5:00:00 AM,Round 4,Waratah Reserve - Pitch 2,Doveton SC,Dandenong City SC,1,1,,
MSL2SMPSNPUF20130427,Men's State League 2 South-East,27/04/2013 9:00:00 AM,Round 4,Ronald Reserve,Morwell Pegasus SC,Noble Park United FC,3,1,,
MSL2SSWEFSSS20130427,Men's State League 2 South-East,27/04/2013 9:00:00 AM,Round 4,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,South Springvale SC,1,0,,
MSL2SKCFMCF20130429,Men's State League 2 South-East,29/04/2013 10:30:00 AM,Round 4,The Grange Reserve,Kingston City FC,Malvern City FC,3,2,,
MSL2SDCSKCF20130511,Men's State League 2 South-East,11/05/2013 5:00:00 AM,Round 5,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,Kingston City FC,1,0,,
MSL2SMCFMS20130511,Men's State League 2 South-East,11/05/2013 5:00:00 AM,Round 5,Kooyong Park ,Malvern City FC,Mornington SC,0,1,,
MSL2SLSSSS20130511,Men's State League 2 South-East,11/05/2013 5:00:00 AM,Round 5,Lawton Park Reserve - Pitch 1,Langwarrin SC,South Springvale SC,1,0,,
MSL2SNPUFDVUS20130511,Men's State League 2 South-East,11/05/2013 5:00:00 AM,Round 5,Parkfield Reserve,Noble Park United FC,Diamond Valley United SC ,1,0,,
MSL2SFCHDS20130511,Men's State League 2 South-East,11/05/2013 5:00:00 AM,Round 5,Quarries Park,FC Clifton Hill,Doveton SC,1,0,,
MSL2SMPSSWEF20130511,Men's State League 2 South-East,11/05/2013 9:00:00 AM,Round 5,Ronald Reserve,Morwell Pegasus SC,Springvale White Eagles FC,0,1,,
MSL2SMSDCS20130518,Men's State League 2 South-East,18/05/2013 5:00:00 AM,Round 6,Dallas Brooks Park - Pitch 1,Mornington SC,Dandenong City SC,2,3,,
MSL2SDVUSMPS20130518,Men's State League 2 South-East,18/05/2013 5:00:00 AM,Round 6,Partingtons Flat,Diamond Valley United SC ,Morwell Pegasus SC,3,0,,
MSL2SDSNPUF20130518,Men's State League 2 South-East,18/05/2013 5:00:00 AM,Round 6,Waratah Reserve - Pitch 1,Doveton SC,Noble Park United FC,0,1,,
MSL2SSSSMCF20130518,Men's State League 2 South-East,18/05/2013 9:00:00 AM,Round 6,Warner Reserve - Springvale Pitch 1,South Springvale SC,Malvern City FC,2,3,,
MSL2SSWEFLS20130518,Men's State League 2 South-East,18/05/2013 9:00:00 AM,Round 6,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Langwarrin SC,2,0,,
MSL2SKCFFCH20130520,Men's State League 2 South-East,20/05/2013 10:30:00 AM,Round 6,The Grange Reserve,Kingston City FC,FC Clifton Hill,0,4,,
MSL2SDCSSSS20130525,Men's State League 2 South-East,25/05/2013 5:00:00 AM,Round 7,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,South Springvale SC,2,1,,
MSL2SMCFLS20130525,Men's State League 2 South-East,25/05/2013 5:00:00 AM,Round 7,Kooyong Park ,Malvern City FC,Langwarrin SC,2,2,,
MSL2SNPUFKCF20130525,Men's State League 2 South-East,25/05/2013 5:00:00 AM,Round 7,Parkfield Reserve,Noble Park United FC,Kingston City FC,4,2,,
MSL2SDVUSSWEF20130525,Men's State League 2 South-East,25/05/2013 5:00:00 AM,Round 7,Partingtons Flat,Diamond Valley United SC ,Springvale White Eagles FC,0,0,,
MSL2SFCHMS20130525,Men's State League 2 South-East,25/05/2013 5:00:00 AM,Round 7,Quarries Park,FC Clifton Hill,Mornington SC,0,0,,
MSL2SMPSDS20130525,Men's State League 2 South-East,25/05/2013 5:00:00 AM,Round 7,Ronald Reserve,Morwell Pegasus SC,Doveton SC,1,3,,
MSL2SMSNPUF20130601,Men's State League 2 South-East,1/06/2013 5:00:00 AM,Round 8,Dallas Brooks Park - Pitch 1,Mornington SC,Noble Park United FC,1,0,,
MSL2SLSDCS20130601,Men's State League 2 South-East,1/06/2013 5:00:00 AM,Round 8,Lawton Park Reserve - Pitch 1,Langwarrin SC,Dandenong City SC,1,7,,
MSL2SKCFMPS20130601,Men's State League 2 South-East,1/06/2013 5:00:00 AM,Round 8,The Grange Reserve,Kingston City FC,Morwell Pegasus SC,7,1,,
MSL2SDSDVUS20130601,Men's State League 2 South-East,1/06/2013 5:00:00 AM,Round 8,Waratah Reserve - Pitch 1,Doveton SC,Diamond Valley United SC ,5,2,,
MSL2SSSSFCH20130601,Men's State League 2 South-East,1/06/2013 9:00:00 AM,Round 8,Warner Reserve - Springvale Pitch 1,South Springvale SC,FC Clifton Hill,0,0,,
MSL2SSWEFMCF20130601,Men's State League 2 South-East,1/06/2013 9:00:00 AM,Round 8,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Malvern City FC,2,0,,
MSL2SDCSMCF20130615,Men's State League 2 South-East,15/06/2013 5:00:00 AM,Round 9,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,Malvern City FC,6,2,,
MSL2SNPUFSSS20130615,Men's State League 2 South-East,15/06/2013 5:00:00 AM,Round 9,Parkfield Reserve,Noble Park United FC,South Springvale SC,1,2,,
MSL2SDVUSKCF20130615,Men's State League 2 South-East,15/06/2013 5:00:00 AM,Round 9,Partingtons Flat,Diamond Valley United SC ,Kingston City FC,3,1,,
MSL2SFCHLS20130615,Men's State League 2 South-East,15/06/2013 5:00:00 AM,Round 9,Quarries Park,FC Clifton Hill,Langwarrin SC,3,2,,
MSL2SMPSMS20130615,Men's State League 2 South-East,15/06/2013 5:00:00 AM,Round 9,Ronald Reserve,Morwell Pegasus SC,Mornington SC,1,2,,
MSL2SDSSWEF20130615,Men's State League 2 South-East,15/06/2013 5:00:00 AM,Round 9,Waratah Reserve - Pitch 1,Doveton SC,Springvale White Eagles FC,1,3,,
MSL2SMSDVUS20130622,Men's State League 2 South-East,22/06/2013 5:00:00 AM,Round 10,Dallas Brooks Park - Pitch 1,Mornington SC,Diamond Valley United SC ,1,0,,
MSL2SDCSSWEF20130622,Men's State League 2 South-East,22/06/2013 5:00:00 AM,Round 10,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,Springvale White Eagles FC,0,3,,
MSL2SMCFFCH20130622,Men's State League 2 South-East,22/06/2013 5:00:00 AM,Round 10,Kooyong Park ,Malvern City FC,FC Clifton Hill,1,0,,
MSL2SLSNPUF20130622,Men's State League 2 South-East,22/06/2013 5:00:00 AM,Round 10,Lawton Park Reserve - Pitch 1,Langwarrin SC,Noble Park United FC,6,1,,
MSL2SKCFDS20130622,Men's State League 2 South-East,22/06/2013 5:00:00 AM,Round 10,The Grange Reserve,Kingston City FC,Doveton SC,2,1,,
MSL2SSSSMPS20130622,Men's State League 2 South-East,22/06/2013 5:00:00 AM,Round 10,Warner Reserve - Springvale Pitch 1,South Springvale SC,Morwell Pegasus SC,6,1,,
MSL2SNPUFMCF20130629,Men's State League 2 South-East,29/06/2013 5:00:00 AM,Round 11,Parkfield Reserve,Noble Park United FC,Malvern City FC,0,2,,
MSL2SDVUSSSS20130629,Men's State League 2 South-East,29/06/2013 5:00:00 AM,Round 11,Partingtons Flat,Diamond Valley United SC ,South Springvale SC,0,1,,
MSL2SFCHDCS20130629,Men's State League 2 South-East,29/06/2013 5:00:00 AM,Round 11,Quarries Park,FC Clifton Hill,Dandenong City SC,2,2,,
MSL2SMPSLS20130629,Men's State League 2 South-East,29/06/2013 5:00:00 AM,Round 11,Ronald Reserve,Morwell Pegasus SC,Langwarrin SC,0,2,,
MSL2SDSMS20130629,Men's State League 2 South-East,29/06/2013 5:00:00 AM,Round 11,Waratah Reserve - Pitch 1,Doveton SC,Mornington SC,2,3,,
MSL2SSWEFKCF20130629,Men's State League 2 South-East,29/06/2013 9:00:00 AM,Round 11,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Kingston City FC,3,2,,
MSL2SMCFMPS20130706,Men's State League 2 South-East,6/07/2013 5:00:00 AM,Round 12,Kooyong Park ,Malvern City FC,Morwell Pegasus SC,1,3,,
MSL2SNPUFDCS20130706,Men's State League 2 South-East,6/07/2013 5:00:00 AM,Round 12,Parkfield Reserve,Noble Park United FC,Dandenong City SC,2,1,,
MSL2SDVUSLS20130706,Men's State League 2 South-East,6/07/2013 5:00:00 AM,Round 12,Partingtons Flat,Diamond Valley United SC ,Langwarrin SC,1,3,,
MSL2SKCFMS20130706,Men's State League 2 South-East,6/07/2013 5:00:00 AM,Round 12,The Grange Reserve,Kingston City FC,Mornington SC,2,2,,
MSL2SDSSSS20130706,Men's State League 2 South-East,6/07/2013 5:00:00 AM,Round 12,Waratah Reserve - Pitch 1,Doveton SC,South Springvale SC,1,4,,
MSL2SSWEFFCH20130706,Men's State League 2 South-East,6/07/2013 9:00:00 AM,Round 12,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,FC Clifton Hill,2,1,,
MSL2SMSSWEF20130713,Men's State League 2 South-East,13/07/2013 5:00:00 AM,Round 13,Dallas Brooks Park - Pitch 1,Mornington SC,Springvale White Eagles FC,4,0,,
MSL2SDCSMPS20130713,Men's State League 2 South-East,13/07/2013 5:00:00 AM,Round 13,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,Morwell Pegasus SC,2,2,,
MSL2SMCFDVUS20130713,Men's State League 2 South-East,13/07/2013 5:00:00 AM,Round 13,Kooyong Park ,Malvern City FC,Diamond Valley United SC ,0,2,,
MSL2SLSDS20130713,Men's State League 2 South-East,13/07/2013 5:00:00 AM,Round 13,Lawton Park Reserve - Pitch 1,Langwarrin SC,Doveton SC,5,3,,
MSL2SFCHNPUF20130713,Men's State League 2 South-East,13/07/2013 5:00:00 AM,Round 13,Quarries Park,FC Clifton Hill,Noble Park United FC,0,1,,
MSL2SSSSKCF20130713,Men's State League 2 South-East,13/07/2013 5:00:00 AM,Round 13,Warner Reserve - Springvale Pitch 1,South Springvale SC,Kingston City FC,3,0,,
MSL2SMSSSS20130720,Men's State League 2 South-East,20/07/2013 5:00:00 AM,Round 14,Dallas Brooks Park - Pitch 1,Mornington SC,South Springvale SC,1,2,,
MSL2SMPSFCH20130720,Men's State League 2 South-East,20/07/2013 5:00:00 AM,Round 14,Ronald Reserve,Morwell Pegasus SC,FC Clifton Hill,3,4,,
MSL2SDSMCF20130720,Men's State League 2 South-East,20/07/2013 5:00:00 AM,Round 14,Waratah Reserve - Pitch 1,Doveton SC,Malvern City FC,3,0,,
MSL2SSWEFNPUF20130720,Men's State League 2 South-East,20/07/2013 9:00:00 AM,Round 14,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Noble Park United FC,2,3,,
MSL2SKCFLS20130722,Men's State League 2 South-East,22/07/2013 10:30:00 AM,Round 14,The Grange Reserve,Kingston City FC,Langwarrin SC,1,0,,
MSL2SSSSSWEF20130726,Men's State League 2 South-East,26/07/2013 10:30:00 AM,Round 15,Warner Reserve - Springvale Pitch 1,South Springvale SC,Springvale White Eagles FC,1,2,,
MSL2SDCSDS20130727,Men's State League 2 South-East,27/07/2013 5:00:00 AM,Round 15,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,Doveton SC,1,0,,
MSL2SMCFKCF20130727,Men's State League 2 South-East,27/07/2013 5:00:00 AM,Round 15,Kooyong Park ,Malvern City FC,Kingston City FC,1,3,,
MSL2SLSMS20130727,Men's State League 2 South-East,27/07/2013 5:00:00 AM,Round 15,Lawton Park Reserve - Pitch 1,Langwarrin SC,Mornington SC,1,4,,
MSL2SNPUFMPS20130727,Men's State League 2 South-East,27/07/2013 5:00:00 AM,Round 15,Parkfield Reserve,Noble Park United FC,Morwell Pegasus SC,0,2,,
MSL2SFCHDVUS20130727,Men's State League 2 South-East,27/07/2013 5:00:00 AM,Round 15,Quarries Park,FC Clifton Hill,Diamond Valley United SC ,0,1,,
MSL2SMSMCF20130803,Men's State League 2 South-East,3/08/2013 5:00:00 AM,Round 16,Dallas Brooks Park - Pitch 1,Mornington SC,Malvern City FC,2,1,,
MSL2SDVUSNPUF20130803,Men's State League 2 South-East,3/08/2013 5:00:00 AM,Round 16,Partingtons Flat,Diamond Valley United SC ,Noble Park United FC,1,1,,
MSL2SDSFCH20130803,Men's State League 2 South-East,3/08/2013 5:00:00 AM,Round 16,Waratah Reserve - Pitch 1,Doveton SC,FC Clifton Hill,2,5,,
MSL2SSSSLS20130803,Men's State League 2 South-East,3/08/2013 5:00:00 AM,Round 16,Warner Reserve - Springvale Pitch 1,South Springvale SC,Langwarrin SC,3,1,,
MSL2SSWEFMPS20130803,Men's State League 2 South-East,3/08/2013 9:00:00 AM,Round 16,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Morwell Pegasus SC,2,2,,
MSL2SKCFDCS20130805,Men's State League 2 South-East,5/08/2013 10:30:00 AM,Round 16,The Grange Reserve,Kingston City FC,Dandenong City SC,1,3,,
MSL2SDCSMS20130810,Men's State League 2 South-East,10/08/2013 5:00:00 AM,Round 17,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,Mornington SC,3,2,,
MSL2SLSSWEF20130810,Men's State League 2 South-East,10/08/2013 5:00:00 AM,Round 17,Lawton Park Reserve - Pitch 1,Langwarrin SC,Springvale White Eagles FC,1,2,,
MSL2SNPUFDS20130810,Men's State League 2 South-East,10/08/2013 5:00:00 AM,Round 17,Parkfield Reserve,Noble Park United FC,Doveton SC,3,1,,
MSL2SMPSDVUS20130810,Men's State League 2 South-East,10/08/2013 5:00:00 AM,Round 17,Ronald Reserve,Morwell Pegasus SC,Diamond Valley United SC ,3,1,,
MSL2SMSFCH20130817,Men's State League 2 South-East,17/08/2013 5:00:00 AM,Round 18,Dallas Brooks Park - Pitch 1,Mornington SC,FC Clifton Hill,0,3,,
MSL2SLSMCF20130817,Men's State League 2 South-East,17/08/2013 5:00:00 AM,Round 18,Lawton Park Reserve - Pitch 1,Langwarrin SC,Malvern City FC,4,4,,
MSL2SKCFNPUF20130817,Men's State League 2 South-East,17/08/2013 5:00:00 AM,Round 18,The Grange Reserve,Kingston City FC,Noble Park United FC,2,1,,
MSL2SDSMPS20130817,Men's State League 2 South-East,17/08/2013 5:00:00 AM,Round 18,Waratah Reserve - Pitch 1,Doveton SC,Morwell Pegasus SC,2,2,,
MSL2SSSSDCS20130817,Men's State League 2 South-East,17/08/2013 5:00:00 AM,Round 18,Warner Reserve - Springvale Pitch 1,South Springvale SC,Dandenong City SC,3,0,,
MSL2SSWEFDVUS20130817,Men's State League 2 South-East,17/08/2013 9:00:00 AM,Round 18,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Diamond Valley United SC ,2,1,,
MSL2SDCSLS20130824,Men's State League 2 South-East,24/08/2013 5:00:00 AM,Round 19,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,Langwarrin SC,2,1,,
MSL2SMCFSWEF20130824,Men's State League 2 South-East,24/08/2013 5:00:00 AM,Round 19,Kooyong Park ,Malvern City FC,Springvale White Eagles FC,0,1,,
MSL2SNPUFMS20130824,Men's State League 2 South-East,24/08/2013 5:00:00 AM,Round 19,Parkfield Reserve,Noble Park United FC,Mornington SC,2,3,,
MSL2SDVUSDS20130824,Men's State League 2 South-East,24/08/2013 5:00:00 AM,Round 19,Partingtons Flat,Diamond Valley United SC ,Doveton SC,3,2,,
MSL2SFCHSSS20130824,Men's State League 2 South-East,24/08/2013 5:00:00 AM,Round 19,Quarries Park,FC Clifton Hill,South Springvale SC,0,1,,
MSL2SMSMPS20130831,Men's State League 2 South-East,31/08/2013 5:00:00 AM,Round 20,Dallas Brooks Park - Pitch 1,Mornington SC,Morwell Pegasus SC,1,2,,
MSL2SMCFDCS20130831,Men's State League 2 South-East,31/08/2013 5:00:00 AM,Round 20,Kooyong Park ,Malvern City FC,Dandenong City SC,0,4,,
MSL2SLSFCH20130831,Men's State League 2 South-East,31/08/2013 5:00:00 AM,Round 20,Lawton Park Reserve - Pitch 1,Langwarrin SC,FC Clifton Hill,1,0,,
MSL2SKCFDVUS20130831,Men's State League 2 South-East,31/08/2013 5:00:00 AM,Round 20,The Grange Reserve,Kingston City FC,Diamond Valley United SC ,0,1,,
MSL2SSSSNPUF20130831,Men's State League 2 South-East,31/08/2013 5:00:00 AM,Round 20,Warner Reserve - Springvale Pitch 1,South Springvale SC,Noble Park United FC,3,1,,
MSL2SSWEFDS20130831,Men's State League 2 South-East,31/08/2013 9:00:00 AM,Round 20,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Doveton SC,1,1,,
MSL2SFCHKCF20130904,Men's State League 2 South-East,4/09/2013 10:30:00 AM,Catch-Up 3,Olympic Village - Pitch 1,FC Clifton Hill,Kingston City FC,3,2,,
MSL2SMCFSSS20130907,Men's State League 2 South-East,7/09/2013 5:00:00 AM,Catch-Up 3,Kooyong Park ,Malvern City FC,South Springvale SC,1,1,,
MSL2SDVUSDCS20130907,Men's State League 2 South-East,7/09/2013 5:00:00 AM,Catch-Up 3,Partingtons Flat,Diamond Valley United SC ,Dandenong City SC,2,4,,
MSL2SMPSKCF20130907,Men's State League 2 South-East,7/09/2013 5:00:00 AM,Catch-Up 3,Ronald Reserve,Morwell Pegasus SC,Kingston City FC,3,0,,
MSL2SFCHMCF20130913,Men's State League 2 South-East,13/09/2013 10:30:00 AM,Round 21,Olympic Village - Pitch 1,FC Clifton Hill,Malvern City FC,0,0,,
MSL2SNPUFLS20130914,Men's State League 2 South-East,14/09/2013 5:00:00 AM,Round 21,Parkfield Reserve,Noble Park United FC,Langwarrin SC,2,3,,
MSL2SDVUSMS20130914,Men's State League 2 South-East,14/09/2013 5:00:00 AM,Round 21,Partingtons Flat,Diamond Valley United SC ,Mornington SC,1,0,,
MSL2SMPSSSS20130914,Men's State League 2 South-East,14/09/2013 5:00:00 AM,Round 21,Ronald Reserve,Morwell Pegasus SC,South Springvale SC,7,3,,
MSL2SDSKCF20130914,Men's State League 2 South-East,14/09/2013 5:00:00 AM,Round 21,Waratah Reserve - Pitch 1,Doveton SC,Kingston City FC,0,5,,
MSL2SSWEFDCS20130914,Men's State League 2 South-East,14/09/2013 5:00:00 AM,Round 21,White Eagles Stadium - Serbian Sports Centre - Pitch 1,Springvale White Eagles FC,Dandenong City SC,1,0,,
MSL2SMSDS20130921,Men's State League 2 South-East,21/09/2013 5:00:00 AM,Round 22,Dallas Brooks Park - Pitch 1,Mornington SC,Doveton SC,5,1,,
MSL2SDCSFCH20130921,Men's State League 2 South-East,21/09/2013 5:00:00 AM,Round 22,Frank Holohan Soccer Complex - Pitch 1,Dandenong City SC,FC Clifton Hill,0,3,,
MSL2SMCFNPUF20130921,Men's State League 2 South-East,21/09/2013 5:00:00 AM,Round 22,Kooyong Park ,Malvern City FC,Noble Park United FC,4,0,,
MSL2SLSMPS20130921,Men's State League 2 South-East,21/09/2013 5:00:00 AM,Round 22,Lawton Park Reserve - Pitch 1,Langwarrin SC,Morwell Pegasus SC,2,1,,
MSL2SKCFSWEF20130921,Men's State League 2 South-East,21/09/2013 5:00:00 AM,Round 22,The Grange Reserve,Kingston City FC,Springvale White Eagles FC,2,0,,
MSL2SSSSDVUS20130921,Men's State League 2 South-East,21/09/2013 5:00:00 AM,Round 22,Warner Reserve - Springvale Pitch 1,South Springvale SC,Diamond Valley United SC ,1,1,,
