Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
MSL1NRWFFB-R20140328,Men's State League 1 North-West Reserves,28/03/2014 7:15:00 AM,Round 1,Ardeer Reserve,Westgate FC,Fawkner Blues - Reserves,4,2,,
MSL1NRKPSMCS20140329,Men's State League 1 North-West Reserves,29/03/2014 2:00:00 AM,Round 1,Keilor Park Recreation Reserve - Pitch 1,Keilor Park SC ,Moreland City SC,0,2,,
MSL1NRSUFCF20140329,Men's State League 1 North-West Reserves,29/03/2014 2:00:00 AM,Round 1,Langama Park - Pitch 1,Sunbury United FC,Cairnlea FC,2,1,,
MSL1NRAMSFCS20140329,Men's State League 1 North-West Reserves,29/03/2014 6:30:00 AM,Round 1,Paisley Park - Pitch 1,Altona Magic SC,Fitzroy City SC,0,0,,
MSL1NRWSSAEPS20140330,Men's State League 1 North-West Reserves,30/03/2014 1:45:00 AM,Round 1,Ralph Reserve,Western Suburbs SC,Altona East Phoenix SC,1,3,,
MSL1NRPLFSPS20140330,Men's State League 1 North-West Reserves,30/03/2014 2:00:00 AM,Round 1,B.T. Connor Reserve - Pitch 1,Preston Lions FC,Sydenham Park SC-Reserves,2,0,,
MSL1NRCFWF20140405,Men's State League 1 North-West Reserves,5/04/2014 2:00:00 AM,Round 2,Cairnlea Park - Pitch 1,Cairnlea FC,Westgate FC,2,1,,
MSL1NRFCSSUF20140405,Men's State League 1 North-West Reserves,5/04/2014 2:00:00 AM,Round 2,Fairfield Park - Senior,Fitzroy City SC,Sunbury United FC,5,1,,
MSL1NRSPSWSS20140405,Men's State League 1 North-West Reserves,5/04/2014 2:00:00 AM,Round 2,Keilor Lodge Reserve - Pitch 1,Sydenham Park SC-Reserves,Western Suburbs SC,0,4,,
MSL1NRKPSAMS20140405,Men's State League 1 North-West Reserves,5/04/2014 2:00:00 AM,Round 2,Keilor Park Recreation Reserve - Pitch 1,Keilor Park SC ,Altona Magic SC,4,1,,
MSL1NRAEPSMCS20140405,Men's State League 1 North-West Reserves,5/04/2014 2:00:00 AM,Round 2,Paisley Park - Pitch 2,Altona East Phoenix SC,Moreland City SC,0,0,,
