Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
GSN9JDFWSBSHFP20140427,Girls' Sunday North-West 9 Joeys,26/04/2014 11:00:00 PM,Round 1,Capp Reserve,Darebin Falcons Womens SC Blue,Spring Hills FC Purple,,,,
GSN9JDFWSRFBL20140427,Girls' Sunday North-West 9 Joeys,26/04/2014 11:00:00 PM,Round 1,Capp Reserve,Darebin Falcons Womens SC Red,FC Bulleen Lions,,,,
GSN9JERFBYJF(UJS20140427,Girls' Sunday North-West 9 Joeys,27/04/2014 2:30:00 AM,Round 1,Eltham North Reserve - Pitch 1 (S),Eltham Redbacks FC Blue,Yarra Jets FC (Girls U9 Joeys SC),,,,
GSN9JERFRGS20140427,Girls' Sunday North-West 9 Joeys,27/04/2014 2:30:00 AM,Round 1,Eltham North Reserve - Pitch 1 (S),Eltham Redbacks FC Red,Gisborne SC,,,,
GSN9JGSDFWSR20140504,Girls' Sunday North-West 9 Joeys,3/05/2014 11:00:00 PM,Round 2,Dixon Field Reserve - SSF (U9) 2,Gisborne SC,Darebin Falcons Womens SC Red,,,,
GSN9JYJF(UJSDFWSB20140504,Girls' Sunday North-West 9 Joeys,3/05/2014 11:00:00 PM,Round 2,Knott Reserve,Yarra Jets FC (Girls U9 Joeys SC),Darebin Falcons Womens SC Blue,,,,
GSN9JFBLERFB20140504,Girls' Sunday North-West 9 Joeys,3/05/2014 11:00:00 PM,Round 2,Veneto Club - Junior Grass Pitch,FC Bulleen Lions,Eltham Redbacks FC Blue,,,,
GSN9JSHFPERFR20140504,Girls' Sunday North-West 9 Joeys,4/05/2014 1:20:00 AM,Round 2,Springside Recreational Reserve - Junior (S),Spring Hills FC Purple,Eltham Redbacks FC Red,,,,
GSN9JDFWSRSHFP20140511,Girls' Sunday North-West 9 Joeys,10/05/2014 11:00:00 PM,Round 3,Capp Reserve,Darebin Falcons Womens SC Red,Spring Hills FC Purple,,,,
GSN9JDFWSBERFB20140511,Girls' Sunday North-West 9 Joeys,10/05/2014 11:00:00 PM,Round 3,Capp Reserve,Darebin Falcons Womens SC Blue,Eltham Redbacks FC Blue,,,,
GSN9JGSFBL20140511,Girls' Sunday North-West 9 Joeys,10/05/2014 11:00:00 PM,Round 3,Dixon Field Reserve - SSF (U11),Gisborne SC,FC Bulleen Lions,,,,
GSN9JERFRYJF(UJS20140511,Girls' Sunday North-West 9 Joeys,11/05/2014 12:10:00 AM,Round 3,Eltham North Reserve - Pitch 2,Eltham Redbacks FC Red,Yarra Jets FC (Girls U9 Joeys SC),,,,
GSN9JDFWSBDFWSR20140525,Girls' Sunday North-West 9 Joeys,24/05/2014 11:00:00 PM,Round 4,Capp Reserve,Darebin Falcons Womens SC Blue,Darebin Falcons Womens SC Red,,,,
GSN9JYJFR(UJERFR20140525,Girls' Sunday North-West 9 Joeys,24/05/2014 11:00:00 PM,Round 4,Knott Reserve,Yarra Jets FC Red (Girls U9 Joeys),Eltham Redbacks FC Red,,,,
GSN9JFBLSHFP20140525,Girls' Sunday North-West 9 Joeys,24/05/2014 11:00:00 PM,Round 4,Veneto Club - Junior Grass Pitch,FC Bulleen Lions,Spring Hills FC Purple,,,,
GSN9JERFBGS20140525,Girls' Sunday North-West 9 Joeys,25/05/2014 2:30:00 AM,Round 4,Eltham North Reserve - Pitch 2,Eltham Redbacks FC Blue,Gisborne SC,,,,
GSN9JDFWSRYJF(UJS20140601,Girls' Sunday North-West 9 Joeys,31/05/2014 11:00:00 PM,Round 5,Capp Reserve,Darebin Falcons Womens SC Red,Yarra Jets FC (Girls U9 Joeys SC),,,,
GSN9JGSERFR20140601,Girls' Sunday North-West 9 Joeys,31/05/2014 11:00:00 PM,Round 5,Dixon Field Reserve - SSF (U11),Gisborne SC,Eltham Redbacks FC Red,,,,
