Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
BSE1WAUSYCCF20140621,Boys' Saturday East 10 Wallabies,21/06/2014 12:10:00 AM,Round 8,Willison Park - SSF 2 (U11),Ashburton United SC Yellow,Collingwood City FC,,,,
BSE1WGWUGAUSG20140621,Boys' Saturday East 10 Wallabies,21/06/2014 12:45:00 AM,Round 8,Capital Reserve,Glen Waverley u10 Gunners,Ashburton United SC Green,,,,
BSE1WCCASKCF20140621,Boys' Saturday East 10 Wallabies,21/06/2014 1:00:00 AM,Round 8,Belmont Park - Pitch 2 (MiniRoos),Croydon City Arrows SC,Knox City FC,,,,
BSE1WGWUURF20140621,Boys' Saturday East 10 Wallabies,21/06/2014 1:45:00 AM,Round 8,Capital Reserve,Glen Waverley u10 United,Richmond FC,,,,
BSE1WCCFRCF20140628,Boys' Saturday East 10 Wallabies,27/06/2014 11:30:00 PM,Round 9,Kevin Bartlett Reserve - Fletcher 1,Collingwood City FC,Ringwood City FC,,,,
BSE1WRFCCAS20140628,Boys' Saturday East 10 Wallabies,28/06/2014 12:00:00 AM,Round 9,Kevin Bartlett Reserve - Bastow 2,Richmond FC,Croydon City Arrows SC,,,,
BSE1WWUSAUSG20140628,Boys' Saturday East 10 Wallabies,28/06/2014 12:00:00 AM,Round 9,Terrara Park,Whitehorse United SC,Ashburton United SC Green,,,,
BSE1WKCFDRS20140628,Boys' Saturday East 10 Wallabies,28/06/2014 12:10:00 AM,Round 9,Egan Lee Reserve - Pitch 1,Knox City FC,Doncaster Rovers SC,,,,
BSE1WAUSYGWUG20140628,Boys' Saturday East 10 Wallabies,28/06/2014 12:10:00 AM,Round 9,Willison Park - SSF 1 (U11),Ashburton United SC Yellow,Glen Waverley u10 Gunners,,,,
BSE1WDRSRF20140712,Boys' Saturday East 10 Wallabies,12/07/2014 12:00:00 AM,Round 10,Anderson Park,Doncaster Rovers SC,Richmond FC,,,,
BSE1WWUSGWUG20140712,Boys' Saturday East 10 Wallabies,12/07/2014 12:00:00 AM,Round 10,Terrara Park,Whitehorse United SC,Glen Waverley u10 Gunners,,,,
BSE1WAUSGKCF20140712,Boys' Saturday East 10 Wallabies,12/07/2014 12:10:00 AM,Round 10,Willison Park - SSF 1 (U11),Ashburton United SC Green,Knox City FC,,,,
BSE1WGWUUCCF20140712,Boys' Saturday East 10 Wallabies,12/07/2014 1:00:00 AM,Round 10,Capital Reserve,Glen Waverley u10 United,Collingwood City FC,,,,
BSE1WRCFAUSY20140712,Boys' Saturday East 10 Wallabies,12/07/2014 1:00:00 AM,Round 10,Jubilee Park (S),Ringwood City FC,Ashburton United SC Yellow,,,,
BSE1WCCFCCAS20140719,Boys' Saturday East 10 Wallabies,18/07/2014 11:30:00 PM,Round 11,Kevin Bartlett Reserve - Fletcher 1,Collingwood City FC,Croydon City Arrows SC,,,,
BSE1WRFAUSG20140719,Boys' Saturday East 10 Wallabies,19/07/2014 12:00:00 AM,Round 11,Kevin Bartlett Reserve - Bastow 2,Richmond FC,Ashburton United SC Green,,,,
BSE1WKCFWUS20140719,Boys' Saturday East 10 Wallabies,19/07/2014 12:10:00 AM,Round 11,Egan Lee Reserve - Pitch 1,Knox City FC,Whitehorse United SC,,,,
BSE1WGWUGRCF20140719,Boys' Saturday East 10 Wallabies,19/07/2014 12:45:00 AM,Round 11,Capital Reserve,Glen Waverley u10 Gunners,Ringwood City FC,,,,
BSE1WAUSYGWUU20140719,Boys' Saturday East 10 Wallabies,19/07/2014 1:15:00 AM,Round 11,Willison Park - SSF 1 (U11),Ashburton United SC Yellow,Glen Waverley u10 United,,,,
BSE1WCCFDRS20140726,Boys' Saturday East 10 Wallabies,25/07/2014 11:30:00 PM,Round 12,Kevin Bartlett Reserve - Fletcher 1,Collingwood City FC,Doncaster Rovers SC,,,,
BSE1WRFWUS20140726,Boys' Saturday East 10 Wallabies,26/07/2014 12:00:00 AM,Round 12,Kevin Bartlett Reserve - Bastow 2,Richmond FC,Whitehorse United SC,,,,
BSE1WGWUGKCF20140726,Boys' Saturday East 10 Wallabies,26/07/2014 12:45:00 AM,Round 12,Capital Reserve,Glen Waverley u10 Gunners,Knox City FC,,,,
BSE1WRCFGWUU20140726,Boys' Saturday East 10 Wallabies,26/07/2014 1:00:00 AM,Round 12,Jubilee Park (S),Ringwood City FC,Glen Waverley u10 United,,,,
BSE1WAUSYCCAS20140726,Boys' Saturday East 10 Wallabies,26/07/2014 1:15:00 AM,Round 12,Willison Park - SSF 1 (U11),Ashburton United SC Yellow,Croydon City Arrows SC,,,,
BSE1WDRSAUSY20140802,Boys' Saturday East 10 Wallabies,1/08/2014 11:00:00 PM,Round 13,Anderson Park,Doncaster Rovers SC,Ashburton United SC Yellow,,,,
BSE1WKCFRF20140802,Boys' Saturday East 10 Wallabies,2/08/2014 12:10:00 AM,Round 13,Egan Lee Reserve - Pitch 1,Knox City FC,Richmond FC,,,,
BSE1WAUSGCCF20140802,Boys' Saturday East 10 Wallabies,2/08/2014 12:10:00 AM,Round 13,Willison Park - SSF 2 (U11),Ashburton United SC Green,Collingwood City FC,,,,
BSE1WCCASRCF20140802,Boys' Saturday East 10 Wallabies,2/08/2014 1:00:00 AM,Round 13,Belmont Park - Pitch 2 (MiniRoos),Croydon City Arrows SC,Ringwood City FC,,,,
BSE1WGWUUGWUG20140802,Boys' Saturday East 10 Wallabies,2/08/2014 1:45:00 AM,Round 13,Capital Reserve,Glen Waverley u10 United,Glen Waverley u10 Gunners,,,,
BSE1WAUSYAUSG20140809,Boys' Saturday East 10 Wallabies,8/08/2014 11:00:00 PM,Round 14,Willison Park - SSF 1 (U11),Ashburton United SC Yellow,Ashburton United SC Green,,,,
BSE1WCCFWUS20140809,Boys' Saturday East 10 Wallabies,8/08/2014 11:30:00 PM,Round 14,Kevin Bartlett Reserve - Fletcher 1,Collingwood City FC,Whitehorse United SC,,,,
BSE1WGWUGRF20140809,Boys' Saturday East 10 Wallabies,9/08/2014 12:45:00 AM,Round 14,Capital Reserve,Glen Waverley u10 Gunners,Richmond FC,,,,
BSE1WRCFDRS20140809,Boys' Saturday East 10 Wallabies,9/08/2014 1:00:00 AM,Round 14,Jubilee Park (S),Ringwood City FC,Doncaster Rovers SC,,,,
BSE1WGWUUCCAS20140809,Boys' Saturday East 10 Wallabies,9/08/2014 1:45:00 AM,Round 14,Capital Reserve,Glen Waverley u10 United,Croydon City Arrows SC,,,,
BSE1WDRSGWUU20140816,Boys' Saturday East 10 Wallabies,16/08/2014 12:00:00 AM,Round 15,Anderson Park,Doncaster Rovers SC,Glen Waverley u10 United,,,,
BSE1WWUSAUSY20140816,Boys' Saturday East 10 Wallabies,16/08/2014 12:00:00 AM,Round 15,Terrara Park,Whitehorse United SC,Ashburton United SC Yellow,,,,
BSE1WKCFCCF20140816,Boys' Saturday East 10 Wallabies,16/08/2014 12:10:00 AM,Round 15,Egan Lee Reserve - Pitch 1,Knox City FC,Collingwood City FC,,,,
BSE1WAUSGRCF20140816,Boys' Saturday East 10 Wallabies,16/08/2014 12:10:00 AM,Round 15,Willison Park - SSF 2 (U11),Ashburton United SC Green,Ringwood City FC,,,,
BSE1WCCASGWUG20140816,Boys' Saturday East 10 Wallabies,16/08/2014 1:00:00 AM,Round 15,Belmont Park - Pitch 2 (MiniRoos),Croydon City Arrows SC,Glen Waverley u10 Gunners,,,,
BSE1WCCFRF20140823,Boys' Saturday East 10 Wallabies,22/08/2014 11:30:00 PM,Round 16,Kevin Bartlett Reserve - Fletcher 1,Collingwood City FC,Richmond FC,,,,
BSE1WCCASDRS20140823,Boys' Saturday East 10 Wallabies,23/08/2014 1:00:00 AM,Round 16,Belmont Park - Pitch 2 (MiniRoos),Croydon City Arrows SC,Doncaster Rovers SC,,,,
BSE1WGWUUAUSG20140823,Boys' Saturday East 10 Wallabies,23/08/2014 1:00:00 AM,Round 16,Capital Reserve,Glen Waverley u10 United,Ashburton United SC Green,,,,
BSE1WRCFWUS20140823,Boys' Saturday East 10 Wallabies,23/08/2014 1:00:00 AM,Round 16,Jubilee Park (S),Ringwood City FC,Whitehorse United SC,,,,
BSE1WAUSYKCF20140823,Boys' Saturday East 10 Wallabies,23/08/2014 1:15:00 AM,Round 16,Willison Park - SSF 2 (U11),Ashburton United SC Yellow,Knox City FC,,,,
BSE1WDRSGWUG20140906,Boys' Saturday East 10 Wallabies,6/09/2014 12:00:00 AM,Round 17,Anderson Park,Doncaster Rovers SC,Glen Waverley u10 Gunners,,,,
BSE1WRFAUSY20140906,Boys' Saturday East 10 Wallabies,6/09/2014 12:00:00 AM,Round 17,Kevin Bartlett Reserve - Bastow 2,Richmond FC,Ashburton United SC Yellow,,,,
BSE1WWUSGWUU20140906,Boys' Saturday East 10 Wallabies,6/09/2014 12:00:00 AM,Round 17,Terrara Park,Whitehorse United SC,Glen Waverley u10 United,,,,
BSE1WKCFRCF20140906,Boys' Saturday East 10 Wallabies,6/09/2014 12:10:00 AM,Round 17,Egan Lee Reserve - Pitch 1,Knox City FC,Ringwood City FC,,,,
BSE1WAUSGCCAS20140906,Boys' Saturday East 10 Wallabies,6/09/2014 12:10:00 AM,Round 17,Warner Reserve - SSF 4 (U11) Ashburton,Ashburton United SC Green,Croydon City Arrows SC,,,,
BSE1WGWUGCCF20140913,Boys' Saturday East 10 Wallabies,12/09/2014 11:00:00 PM,Round 18,Capital Reserve,Glen Waverley u10 Gunners,Collingwood City FC,,,,
BSE1WDRSAUSG20140913,Boys' Saturday East 10 Wallabies,13/09/2014 12:00:00 AM,Round 18,Anderson Park,Doncaster Rovers SC,Ashburton United SC Green,,,,
BSE1WGWUUKCF20140913,Boys' Saturday East 10 Wallabies,13/09/2014 12:00:00 AM,Round 18,Capital Reserve,Glen Waverley u10 United,Knox City FC,,,,
BSE1WCCASWUS20140913,Boys' Saturday East 10 Wallabies,13/09/2014 1:00:00 AM,Round 18,Belmont Park - Pitch 2 (MiniRoos),Croydon City Arrows SC,Whitehorse United SC,,,,
BSE1WRCFRF20140913,Boys' Saturday East 10 Wallabies,13/09/2014 1:00:00 AM,Round 18,Jubilee Park (S),Ringwood City FC,Richmond FC,,,,
