Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
MSL2NGSCS20140328,Men's State League 2 North-West,28/03/2014 9:30:00 AM,Round 1,Stead Park - Pitch 1,Geelong SC,Corio SC,2,1,,
MSL2NBCSHUF20140329,Men's State League 2 North-West,29/03/2014 4:00:00 AM,Round 1,Banyule Flats Reserve - Pitch 1,Banyule City SC,Hume United FC,6,0,,
MSL2NLTUSMUS20140329,Men's State League 2 North-West,29/03/2014 4:00:00 AM,Round 1,Latrobe Uni Lower Playing Field - Pitch 1,La Trobe University SC,Melbourne University SC,2,1,,
MSL2NYSSWF20140329,Men's State League 2 North-West,29/03/2014 4:00:00 AM,Round 1,McIvor Reserve - Pitch 1,YarravilleFC Seniors,Sporting Whittlesea FC,1,1,,
MSL2NWSHSS20140329,Men's State League 2 North-West,29/03/2014 4:00:00 AM,Round 1,McKechnie Reserve - Pitch 1,Westvale SC,Heidelberg Stars SC,1,1,,
MSL2NMUSNSES20140329,Men's State League 2 North-West,29/03/2014 4:00:00 AM,Round 1,Moomba Park,Moreland United SC,North Sunshine Eagles SC,2,1,,
MSL2NCSYS20140405,Men's State League 2 North-West,5/04/2014 4:00:00 AM,Round 2,Hume Reserve - Pitch 1,Corio SC,YarravilleFC Seniors,2,0,,
MSL2NNSESBCS20140405,Men's State League 2 North-West,5/04/2014 4:00:00 AM,Round 2,Larissa Reserve,North Sunshine Eagles SC,Banyule City SC,4,1,,
MSL2NHUFLTUS20140405,Men's State League 2 North-West,5/04/2014 4:00:00 AM,Round 2,Laura Douglas Reserve - Pitch 1,Hume United FC,La Trobe University SC,3,2,,
MSL2NWSMUS20140405,Men's State League 2 North-West,5/04/2014 4:00:00 AM,Round 2,McKechnie Reserve - Pitch 1,Westvale SC,Melbourne University SC,2,0,,
MSL2NSWFMUS20140405,Men's State League 2 North-West,5/04/2014 4:00:00 AM,Round 2,RGC Cook Reserve - Pitch 1,Sporting Whittlesea FC,Moreland United SC,2,3,,
MSL2NGSHSS20140405,Men's State League 2 North-West,5/04/2014 4:00:00 AM,Round 2,Stead Park - Pitch 1,Geelong SC,Heidelberg Stars SC,2,1,,
MSL2NBCSSWF20140412,Men's State League 2 North-West,12/04/2014 5:00:00 AM,Round 3,Banyule Flats Reserve - Pitch 1,Banyule City SC,Sporting Whittlesea FC,3,1,,
MSL2NNSESHUF20140412,Men's State League 2 North-West,12/04/2014 5:00:00 AM,Round 3,Larissa Reserve,North Sunshine Eagles SC,Hume United FC,2,1,,
MSL2NYSHSS20140412,Men's State League 2 North-West,12/04/2014 5:00:00 AM,Round 3,McIvor Reserve - Pitch 1,YarravilleFC Seniors,Heidelberg Stars SC,0,1,,
MSL2NWSLTUS20140412,Men's State League 2 North-West,12/04/2014 5:00:00 AM,Round 3,McKechnie Reserve - Pitch 1,Westvale SC,La Trobe University SC,7,1,,
MSL2NMUSCS20140412,Men's State League 2 North-West,12/04/2014 5:00:00 AM,Round 3,Moomba Park,Moreland United SC,Corio SC,2,0,,
