Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
BSE8JCCASRDRSO20140426,Boys' Saturday East 8 Joeys,25/04/2014 11:00:00 PM,Round 1,Belmont Park - Pitch 1 (MiniRoos),Croydon City Arrows SC Red,Doncaster Rovers SC Orange,,,,
BSE8JKCFDRSY20140426,Boys' Saturday East 8 Joeys,25/04/2014 11:00:00 PM,Round 1,Egan Lee Reserve - Pitch 1,Knox City FC,Doncaster Rovers SC Yellow,,,,
BSE8JCCASGWUSY20140426,Boys' Saturday East 8 Joeys,26/04/2014 12:00:00 AM,Round 1,Belmont Park - Pitch 1 (MiniRoos),Croydon City Arrows SC Green,Whitehorse United SC Yellow,,,,
BSE8JRCFWRCFO20140426,Boys' Saturday East 8 Joeys,26/04/2014 12:00:00 AM,Round 1,Jubilee Park (S),Ringwood City FC White,Ringwood City FC Orange,,,,
BSE8JRCFBWUSB20140426,Boys' Saturday East 8 Joeys,26/04/2014 12:00:00 AM,Round 1,Jubilee Park (S),Ringwood City FC Blue,Whitehorse United SC Blue,,,,
BSE8JDRSYCCASG20140503,Boys' Saturday East 8 Joeys,2/05/2014 11:00:00 PM,Round 2,Anderson Park - Junior,Doncaster Rovers SC Yellow,Croydon City Arrows SC Green,,,,
BSE8JDRSORCFW20140503,Boys' Saturday East 8 Joeys,2/05/2014 11:00:00 PM,Round 2,Anderson Park - Junior,Doncaster Rovers SC Orange,Ringwood City FC White,,,,
BSE8JRCFORCFB20140503,Boys' Saturday East 8 Joeys,2/05/2014 11:00:00 PM,Round 2,Jubilee Park (S),Ringwood City FC Orange,Ringwood City FC Blue,,,,
BSE8JWUSYCCASR20140503,Boys' Saturday East 8 Joeys,2/05/2014 11:00:00 PM,Round 2,Terrara Park,Whitehorse United SC Yellow,Croydon City Arrows SC Red,,,,
BSE8JWUSBKCF20140503,Boys' Saturday East 8 Joeys,3/05/2014 12:00:00 AM,Round 2,Terrara Park,Whitehorse United SC Blue,Knox City FC,,,,
BSE8JCCASRDRSY20140510,Boys' Saturday East 8 Joeys,9/05/2014 11:00:00 PM,Round 3,Belmont Park - Pitch 1 (MiniRoos),Croydon City Arrows SC Red,Doncaster Rovers SC Yellow,,,,
BSE8JRCFWWUSY20140510,Boys' Saturday East 8 Joeys,9/05/2014 11:00:00 PM,Round 3,Jubilee Park (S),Ringwood City FC White,Whitehorse United SC Yellow,,,,
BSE8JRCFOWUSB20140510,Boys' Saturday East 8 Joeys,9/05/2014 11:00:00 PM,Round 3,Jubilee Park (S),Ringwood City FC Orange,Whitehorse United SC Blue,,,,
BSE8JCCASGKCF20140510,Boys' Saturday East 8 Joeys,10/05/2014 12:00:00 AM,Round 3,Belmont Park - Pitch 1 (MiniRoos),Croydon City Arrows SC Green,Knox City FC,,,,
BSE8JRCFBDRSO20140510,Boys' Saturday East 8 Joeys,10/05/2014 12:00:00 AM,Round 3,Jubilee Park (S),Ringwood City FC Blue,Doncaster Rovers SC Orange,,,,
BSE8JDRSYTUFR20140524,Boys' Saturday East 8 Joeys,23/05/2014 11:00:00 PM,Round 4,Anderson Park,Doncaster Rovers SC Yellow,Templestowe United FC Red,,,,
BSE8JKCFCCASR20140524,Boys' Saturday East 8 Joeys,23/05/2014 11:00:00 PM,Round 4,Egan Lee Reserve - Pitch 1,Knox City FC,Croydon City Arrows SC Red,,,,
BSE8JWUSYDRSO20140524,Boys' Saturday East 8 Joeys,23/05/2014 11:00:00 PM,Round 4,Terrara Park,Whitehorse United SC Yellow,Doncaster Rovers SC Orange,,,,
BSE8JCCASGRCFW20140524,Boys' Saturday East 8 Joeys,24/05/2014 12:00:00 AM,Round 4,Belmont Park - Pitch 1 (MiniRoos),Croydon City Arrows SC Green,Ringwood City FC White,,,,
BSE8JWUSBRCFO20140524,Boys' Saturday East 8 Joeys,24/05/2014 12:00:00 AM,Round 4,Terrara Park,Whitehorse United SC Blue,Ringwood City FC Orange,,,,
BSE8JTUFMRCFB20140524,Boys' Saturday East 8 Joeys,24/05/2014 1:30:00 AM,Round 4,Veneto Club - David Barro Stadium (S),Templestowe United FC Maroon,Ringwood City FC Blue,,,,
BSE8JDRSOWUSB20140531,Boys' Saturday East 8 Joeys,30/05/2014 11:00:00 PM,Round 5,Anderson Park,Doncaster Rovers SC Orange,Whitehorse United SC Blue,,,,
BSE8JRCFWCCASR20140531,Boys' Saturday East 8 Joeys,30/05/2014 11:00:00 PM,Round 5,Jubilee Park (S),Ringwood City FC White,Croydon City Arrows SC Red,,,,
BSE8JWUSYKCF20140531,Boys' Saturday East 8 Joeys,30/05/2014 11:00:00 PM,Round 5,Terrara Park,Whitehorse United SC Yellow,Knox City FC,,,,
