Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
BSE9WBHUPSRCFB20140426,Boys' Saturday East 9 Wallabies,25/04/2014 11:00:00 PM,Round 1,Bill Stewart Athletics Field,Box Hill United Pythagoras SC,Ringwood City FC Blue,,,,
BSE9WRCFOAUS20140426,Boys' Saturday East 9 Wallabies,25/04/2014 11:00:00 PM,Round 1,Jubilee Park (S),Ringwood City FC Orange,Ashburton United SC,,,,
BSE9WRFCCAS20140426,Boys' Saturday East 9 Wallabies,25/04/2014 11:00:00 PM,Round 1,Kevin Bartlett Reserve - Bastow 2,Richmond FC,Croydon City Arrows SC,,,,
BSE9WCCFGWUS20140426,Boys' Saturday East 9 Wallabies,25/04/2014 11:30:00 PM,Round 1,Kevin Bartlett Reserve - Fletcher 2,Collingwood City FC,Glen Waverley u9 Storm,,,,
BSE9WAUSDRS20140426,Boys' Saturday East 9 Wallabies,26/04/2014 1:15:00 AM,Round 1,Warner Reserve - SSF 2 (U9) Ashburton,Ashburton United SC,Doncaster Rovers SC,,,,
BSE9WCCFRCFO20140503,Boys' Saturday East 9 Wallabies,2/05/2014 11:30:00 PM,Round 2,Kevin Bartlett Reserve - Fletcher 2,Collingwood City FC,Ringwood City FC Orange,,,,
BSE9WCCASAUS20140503,Boys' Saturday East 9 Wallabies,3/05/2014 12:00:00 AM,Round 2,Belmont Park - Pitch 1 (MiniRoos),Croydon City Arrows SC,Ashburton United SC,,,,
BSE9WRCFBRF20140503,Boys' Saturday East 9 Wallabies,3/05/2014 12:00:00 AM,Round 2,Jubilee Park (S),Ringwood City FC Blue,Richmond FC,,,,
BSE9WGWUSBHUPS20140503,Boys' Saturday East 9 Wallabies,3/05/2014 12:00:00 AM,Round 2,Larpent Reserve,Glen Waverley u9 Storm,Box Hill United Pythagoras SC,,,,
BSE9WRFBHUPS20140510,Boys' Saturday East 9 Wallabies,9/05/2014 11:00:00 PM,Round 3,Kevin Bartlett Reserve - Bastow 2,Richmond FC,Box Hill United Pythagoras SC,,,,
