Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
GSN1JYJFB(UJKJGS20140824,Girls' Sunday North-West 11 Joeys,23/08/2014 11:00:00 PM,Round 16,Knott Reserve,Yarra Jets FC Blue (Girls U11 Joeys),Kensington Junior Girls SC,,,,
GSN1JDFWSBYJF(UW20140824,Girls' Sunday North-West 11 Joeys,24/08/2014 12:00:00 AM,Round 16,Capp Reserve,Darebin Falcons Womens SC Blue,Yarra Jets FC (Girls U11 Wallabies),,,,
GSN1JFCHMZY20140824,Girls' Sunday North-West 11 Joeys,24/08/2014 12:00:00 AM,Round 16,Coulson Reserve - Junior,FC Clifton Hill,Moreland Zebras/Moreland Youth,,,,
GSN1JWHFUGFS20140824,Girls' Sunday North-West 11 Joeys,24/08/2014 12:00:00 AM,Round 16,Elder Street Reserve - Pitch 2,Watsonia Heights FC U11 Girls,Fawkner SC,,,,
GSN1JMZYFS20140907,Girls' Sunday North-West 11 Joeys,7/09/2014 12:00:00 AM,Round 17,De Chene Reserve - Pitch 1,Moreland Zebras/Moreland Youth,Fawkner SC,,,,
GSN1JYJFB(UJWHFUG20140907,Girls' Sunday North-West 11 Joeys,7/09/2014 12:00:00 AM,Round 17,Fairlea West Oval - Junior 2,Yarra Jets FC Blue (Girls U11 Joeys),Watsonia Heights FC U11 Girls,,,,
GSN1JKJGSDFWSB20140907,Girls' Sunday North-West 11 Joeys,7/09/2014 1:00:00 AM,Round 17,JJ Holland Park - SSF 1 (U11),Kensington Junior Girls SC,Darebin Falcons Womens SC Blue,,,,
GSN1JYJF(UWFCH20140907,Girls' Sunday North-West 11 Joeys,7/09/2014 1:15:00 AM,Round 17,Fairlea West Oval - Junior 2,Yarra Jets FC (Girls U11 Wallabies),FC Clifton Hill,,,,
GSN1JFCHKJGS20140914,Girls' Sunday North-West 11 Joeys,13/09/2014 11:00:00 PM,Round 18,Coulson Reserve - Junior,FC Clifton Hill,Kensington Junior Girls SC,,,,
GSN1JDFWSBYJFB(UJ20140914,Girls' Sunday North-West 11 Joeys,14/09/2014 12:00:00 AM,Round 18,Capp Reserve,Darebin Falcons Womens SC Blue,Yarra Jets FC Blue (Girls U11 Joeys),,,,
GSN1JFSYJF(UW20140914,Girls' Sunday North-West 11 Joeys,14/09/2014 12:00:00 AM,Round 18,Reddish Reserve - SSF (U11),Fawkner SC,Yarra Jets FC (Girls U11 Wallabies),,,,
GSN1JWHFUGMZY20140914,Girls' Sunday North-West 11 Joeys,14/09/2014 12:10:00 AM,Round 18,Elder Street Reserve - Pitch 2,Watsonia Heights FC U11 Girls,Moreland Zebras/Moreland Youth,,,,
