Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
MSL2SRNCFOSS20140329,Men's State League 2 South-East Reserves,29/03/2014 2:00:00 AM,Round 1,Mahoneys Reserve,Nunawading City FC ,Old Scotch SC,0,0,,
MSL2SRFPFWUS20140329,Men's State League 2 South-East Reserves,29/03/2014 2:00:00 AM,Round 1,Monterey Reserve - Pitch 1,Frankston Pines FC ,Warragul United SC,1,4,,
MSL2SRSUSPSSF20140329,Men's State League 2 South-East Reserves,29/03/2014 2:00:00 AM,Round 1,North Seaford Reserve - Pitch 1,Seaford United SC,Peninsula Strikers Senior FC,3,5,,
MSL2SRHUSBS20140329,Men's State League 2 South-East Reserves,29/03/2014 6:00:00 AM,Round 1,Bosnia and Herzegovina Centre - Pitch 1,Heatherton United SC,Beaumaris SC,0,1,,
MSL2SRBCSDS20140329,Men's State League 2 South-East Reserves,29/03/2014 6:00:00 AM,Round 1,Jack Thomas Reserve - Pitch 1,Berwick City SC,Doveton SC,0,9,,
MSL2SRMSSNCSF20140330,Men's State League 2 South-East Reserves,30/03/2014 2:00:00 AM,Round 1,Esther Park Reserve,Mooroolbark Senior SC,North Caulfield Senior FC,0,2,,
MSL2SRWUSHUS20140405,Men's State League 2 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Baxter Park (Warragul),Warragul United SC,Heatherton United SC,2,2,,
MSL2SRBSBCS20140405,Men's State League 2 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Beaumaris Reserve - Pitch 1,Beaumaris SC,Berwick City SC,3,1,,
MSL2SRPSSFMSS20140405,Men's State League 2 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Centenary Park,Peninsula Strikers Senior FC,Mooroolbark Senior SC,1,4,,
MSL2SROSSSUS20140405,Men's State League 2 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,HA Smith Reserve - Pitch 1,Old Scotch SC,Seaford United SC,0,3,,
MSL2SRDSNCF20140405,Men's State League 2 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Waratah Reserve - Pitch 1,Doveton SC,Nunawading City FC ,6,1,,
MSL2SRNCSFFPF20140406,Men's State League 2 South-East Reserves,6/04/2014 3:00:00 AM,Round 2,Caulfield Park - Pitch 7 ,North Caulfield Senior FC,Frankston Pines FC ,5,3,,
MSL2SRWUSBS20140412,Men's State League 2 South-East Reserves,12/04/2014 3:00:00 AM,Round 3,Baxter Park (Warragul),Warragul United SC,Beaumaris SC,0,1,,
