Id,League,GameDate,Round,Venue,HomeTeamName,AwayTeamName,HomeTeamScore,AwayTeamScore,HomeMinorScore,AwayMinorScore
MSL1SRCCFDRS20140328,Men's State League 1 South-East Reserves,28/03/2014 7:30:00 AM,Round 1,Comets Stadium - Pitch 1,Casey Comets FC,Doncaster Rovers SC,3,0,,
MSL1SRMSSSF20140329,Men's State League 1 South-East Reserves,29/03/2014 1:30:00 AM,Round 1,Dallas Brooks Park - Pitch 1,Mornington SC,Southern Stars FC,1,1,,
MSL1SRFCHMCF20140329,Men's State League 1 South-East Reserves,29/03/2014 1:45:00 AM,Round 1,Quarries Park,FC Clifton Hill,Malvern City FC,1,1,,
MSL1SRELSSSS20140329,Men's State League 1 South-East Reserves,29/03/2014 2:00:00 AM,Round 1,Gardiners Creek Reserve - Pitch 1,Eastern Lions SC,South Springvale SC,3,1,,
MSL1SRLSDVUS20140329,Men's State League 1 South-East Reserves,29/03/2014 2:00:00 AM,Round 1,Lawton Park Reserve - Pitch 1,Langwarrin SC,Diamond Valley United SC ,4,1,,
MSL1SRMPSNPUF20140329,Men's State League 1 South-East Reserves,29/03/2014 2:00:00 AM,Round 1,Ronald Reserve,Morwell Pegasus SC,Noble Park United FC,3,3,,
MSL1SRFCHELS20140405,Men's State League 1 South-East Reserves,5/04/2014 1:45:00 AM,Round 2,Quarries Park,FC Clifton Hill,Eastern Lions SC,0,3,,
MSL1SRDRSMS20140405,Men's State League 1 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Anderson Park,Doncaster Rovers SC,Mornington SC,3,1,,
MSL1SRSSFMPS20140405,Men's State League 1 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Kingston Heath Soccer Complex - Pitch 2 (S),Southern Stars FC,Morwell Pegasus SC,2,3,,
MSL1SRNPUFLS20140405,Men's State League 1 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Parkfield Reserve,Noble Park United FC,Langwarrin SC,0,4,,
MSL1SRDVUSMCF20140405,Men's State League 1 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Partingtons Flat,Diamond Valley United SC ,Malvern City FC,1,6,,
MSL1SRSSSCCF20140405,Men's State League 1 South-East Reserves,5/04/2014 2:00:00 AM,Round 2,Warner Reserve - Springvale Pitch 1,South Springvale SC,Casey Comets FC,3,1,,
